0.402,0.231441
0.403,0.40261
0.404,-0.249854
0.405,0.311762
0.406,-0.0771408
0.407,0.449093
0.408,0.0644635
0.409,-0.463299
0.41,-0.472828
0.411,-0.596497
0.412,-0.474603
0.413,-0.0101913
0.414,-0.313055
0.415,-0.916896
0.416,0.633065
0.417,-0.0573844
0.418,0.435743
0.419,-0.0631335
0.42,-0.0132842
0.421,0.0187258
0.422,0.0355147
0.423,0.782259
0.424,-0.0918882
0.425,1.08853
0.426,-0.535673
0.427,0.158031
0.428,-0.456292
0.429,0.216732
0.43,-0.532358
0.431,0.0840998
0.432,-0.336886
0.433,0.764609
0.434,0.391102
0.435,0.638878
0.436,-0.0974988
0.437,-0.343067
0.438,-0.419185
0.439,0.243716
0.44,0.547459
0.441,0.8907
0.442,0.384015
0.443,0.270524
0.444,1.21011
0.445,-0.0243044
0.446,-0.220719
0.447,-0.253243
0.448,-0.558796
0.449,0.622236
0.45,-0.471612
0.451,-0.196545
0.452,0.480607
0.453,-0.048494
0.454,1.27245
0.455,0.146187
0.456,-0.158442
0.457,0.351553
0.458,-0.127042
0.459,0.0928539
0.46,0.130701
0.461,0.825861
0.462,-0.269182
0.463,0.357363
0.464,0.627187
0.465,-0.156487
0.466,0.152958
0.467,-0.163385
0.468,0.756711
0.469,0.203486
0.47,0.291889
0.471,0.0624449
0.472,0.281867
0.473,-0.0387048
0.474,-0.709764
0.475,0.202251
0.476,-0.142858
0.477,0.177589
0.478,0.610519
0.479,0.104606
0.48,-0.340889
0.481,0.0962574
0.482,0.892136
0.483,0.666002
0.484,0.474373
0.485,0.683989
0.486,-0.00395909
0.487,-0.243545
0.488,-0.0914292
0.489,0.0398347
0.49,-0.376349
0.491,0.213956
0.492,-0.0145187
0.493,0.361723
0.494,-0.159952
0.495,0.285888
0.496,-0.285363
0.497,0.233175
0.498,0.00987934
0.499,-0.202287
0.5,0.0383416
0.501,0.250391
0.502,0.145659
0.503,0.160769
0.504,-0.238116
0.505,0.275868
0.506,0.201853
0.507,0.539067
0.508,0.718061
0.509,0.254022
0.51,-0.503387
0.511,-0.149995
0.512,-0.0727715
0.513,0.0436866
0.514,0.0161667
0.515,0.694003
0.516,-0.546737
0.517,0.575757
0.518,0.297462
0.519,0.31845
0.52,0.26807
0.521,0.174019
0.522,0.0775787
0.523,-0.978492
0.524,-0.123419
0.525,0.0820118
0.526,0.356398
0.527,0.0499096
0.528,0.0263788
0.529,-0.235108
0.53,-0.19875
0.531,0.290491
0.532,-0.392795
0.533,0.379904
0.534,-0.225742
0.535,-0.140556
0.536,0.0676495
0.537,0.253691
0.538,-0.00536003
0.539,-0.17384
0.54,-0.00240991
0.541,0.0553844
0.542,0.33734
0.543,0.290451
0.544,-0.30812
0.545,-0.743206
0.546,0.0762515
0.547,0.354241
0.548,-1.0153
0.549,0.265528
0.55,0.298917
0.551,-0.028742
0.552,0.276607
0.553,0.24646
0.554,-0.243083
0.555,0.437619
0.556,0.427115
0.557,0.170863
0.558,0.283089
0.559,0.0739018
0.56,-0.210646
0.561,0.102685
0.562,0.204383
0.563,-0.105252
0.564,0.0907057
0.565,-0.227593
0.566,0.195676
0.567,-0.251619
0.568,0.221196
0.569,-0.0746443
0.57,0.292849
0.571,-0.0487081
0.572,-0.452134
0.573,0.278073
0.574,-0.40699
0.575,0.106864
0.576,0.163431
0.577,-0.181474
0.578,-0.316293
0.579,-0.234415
0.58,-0.376917
0.581,-0.165916
0.582,-0.316775
0.583,-0.706815
0.584,0.22736
0.585,0.400646
0.586,-0.272535
0.587,-0.35252
0.588,-0.351865
0.589,0.532799
0.59,0.231865
0.591,0.02398
0.592,-0.206154
0.593,0.35286
0.594,-0.0823459
0.595,0.221868
0.596,0.0661528
0.597,-0.014864
0.598,-0.352477
0.599,0.688733
0.6,-0.334578
0.601,-0.569094
0.602,-0.0825672
0.603,-0.102416
0.604,-0.31288
0.605,0.200185
0.606,-0.130809
0.607,0.143213
0.608,0.448577
0.609,-0.492438
0.61,0.155075
0.611,0.504325
0.612,0.116532
0.613,0.180623
0.614,-0.0811971
0.615,0.210845
0.616,0.214412
0.617,-0.13718
0.618,0.248813
0.619,-0.663164
0.62,0.475439
0.621,-0.319106
0.622,-0.0523495
0.623,-0.140376
0.624,-0.202131
0.625,0.701372
0.626,-0.178352
0.627,0.0311351
0.628,-0.00687192
0.629,-0.258303
0.63,-0.403235
0.631,-0.681639
0.632,0.00922542
0.633,-0.289041
0.634,-0.251276
0.635,-0.679321
0.636,0.345662
0.637,-0.58207
0.638,0.722181
0.639,-0.728692
0.64,0.0956273
0.641,-0.831837
0.642,0.132833
0.643,-0.346942
0.644,0.0329963
0.645,0.225351
0.646,-0.274017
0.647,0.0520371
0.648,-0.322253
0.649,0.416912
0.65,0.343347
0.651,-0.253181
0.652,0.817051
0.653,-0.89291
0.654,0.315897
0.655,0.0795157
0.656,-0.12292
0.657,0.184631
0.658,0.306214
0.659,1.07385
0.66,-0.21659
0.661,0.265151
0.662,0.360037
0.663,0.0185115
0.664,0.0738172
0.665,0.403384
0.666,-0.123286
0.667,0.180463
0.668,0.336778
0.669,0.135522
0.67,-0.078802
0.671,0.0873154
0.672,-0.670587
0.673,0.248938
0.674,0.547032
0.675,-0.288867
0.676,-0.198831
0.677,-0.25327
0.678,-0.353134
0.679,0.255695
0.68,0.0298385
0.681,-0.149773
0.682,-0.208712
0.683,-0.260946
0.684,0.225025
0.685,-0.0675878
0.686,-0.0440019
0.687,-0.0258359
0.688,0.392767
0.689,-0.0885166
0.69,-0.13824
0.691,0.13788
0.692,-0.237474
0.693,-0.0579961
0.694,-0.17819
0.695,0.171218
0.696,0.42916
0.697,-0.0532507
0.698,0.293652
0.699,-0.0232329
0.7,0.308724
0.701,-0.215062
0.702,-0.0396034
0.703,0.263293
0.704,0.175801
0.705,0.620041
0.706,0.00900318
0.707,-0.00180445
0.708,0.362049
0.709,-0.560893
0.71,0.112863
0.711,0.80922
0.712,0.0090802
0.713,-0.178479
0.714,0.486671
0.715,-0.510137
0.716,0.233217
0.717,0.0786655
0.718,0.734574
0.719,0.167816
0.72,0.227619
0.721,-0.604142
0.722,0.561294
0.723,-0.191154
0.724,-0.178601
0.725,0.734544
0.726,0.357653
0.727,-0.0714004
0.728,-0.402127
0.729,0.370072
0.73,-0.024738
0.731,-0.581568
0.732,0.603918
0.733,0.343404
0.734,-0.00643539
0.735,0.455064
0.736,-0.0986969
0.737,0.0848736
0.738,-0.0957364
0.739,0.00645313
0.74,-0.538095
0.741,0.889474
0.742,-0.14909
0.743,-0.456785
0.744,-0.212669
0.745,-0.658677
0.746,0.136199
0.747,0.00972366
0.748,0.00513521
0.749,0.516836
0.75,0.0886252
0.751,0.228728
0.752,-0.0577732
0.753,0.187717
0.754,-0.195734
0.755,-0.151058
0.756,-0.654785
0.757,-0.165609
0.758,-0.418282
0.759,-0.103142
0.76,0.249182
0.761,-0.111009
0.762,0.470957
0.763,0.151054
0.764,-0.101575
0.765,0.281678
0.766,0.122328
0.767,-0.236226
0.768,0.405933
0.769,-0.0134312
0.77,-0.174202
0.771,-0.057909
0.772,0.0893486
0.773,-0.179909
0.774,0.367424
0.775,-0.103953
0.776,0.0726421
0.777,-0.00570132
0.778,0.30989
0.779,0.595099
0.78,-0.592207
0.781,0.0654867
0.782,0.4548
0.783,-0.0620691
0.784,0.443424
0.785,-0.225033
0.786,0.206143
0.787,0.172104
0.788,-0.111227
0.789,-0.378122
0.79,-0.0822714
0.791,0.364332
0.792,-0.175132
0.793,0.404708
0.794,-0.577413
0.795,-0.227082
0.796,-0.407507
0.797,0.145782
0.798,0.199926
0.799,0.270438
0.8,-0.0853345
0.801,0.205026
0.802,-0.299701
0.803,-0.0841351
0.804,-0.0825766
0.805,-0.182158
0.806,-0.3334
0.807,0.0828336
0.808,0.194763
0.809,0.122328
0.81,0.0967832
0.811,-0.377137
0.812,-0.534528
0.813,0.0123439
0.814,0.555193
0.815,-0.706861
0.816,-0.0640196
0.817,-0.0536616
0.818,0.00647334
0.819,-0.424483
0.82,-0.23463
0.821,-0.370336
0.822,0.408513
0.823,0.405418
0.824,-0.0642675
0.825,0.0403572
0.826,-0.46685
0.827,0.0270744
0.828,-0.121713
0.829,0.610402
0.83,0.283533
0.831,0.203653
0.832,-0.144588
0.833,0.0157804
0.834,1.12235
0.835,0.569001
0.836,0.0490349
0.837,0.185139
0.838,0.106512
0.839,-0.0248052
0.84,-0.0562494
0.841,0.0824322
0.842,0.334899
0.843,0.309854
0.844,0.121851
0.845,0.411292
0.846,-0.414393
0.847,0.273684
0.848,-0.534079
0.849,-0.0555793
0.85,-0.153306
0.851,0.202634
0.852,-0.749562
0.853,-0.214004
0.854,-0.51003
0.855,0.206591
0.856,0.139038
0.857,-0.00691223
0.858,-0.0172417
0.859,0.480853
0.86,0.0398304
0.861,0.0805152
0.862,-0.186934
0.863,0.0901925
0.864,-0.0151801
0.865,-0.0107753
0.866,-0.0864609
0.867,-0.0185089
0.868,0.0201428
0.869,0.524211
0.87,-0.128905
0.871,0.406165
0.872,0.16289
0.873,0.576856
0.874,-0.0344131
0.875,-0.177818
0.876,0.527682
0.877,-0.88385
0.878,-0.111734
0.879,1.0577
0.88,0.115061
0.881,-0.625202
0.882,0.110695
0.883,0.216971
0.884,0.361381
0.885,0.581986
0.886,0.0346334
0.887,0.299809
0.888,0.314947
0.889,0.110251
0.89,0.13824
0.891,-0.202428
0.892,-0.0633571
0.893,-0.246213
0.894,0.229741
0.895,0.103505
0.896,0.0623208
0.897,0.643928
0.898,0.171789
0.899,0.107798
0.9,-0.0665442
0.901,-0.481204
0.902,-0.0105165
0.903,-0.703623
0.904,-0.0769594
0.905,0.125016
0.906,0.559228
0.907,-0.169577
0.908,0.222308
0.909,0.112849
0.91,-0.675236
0.911,-0.54509
0.912,0.0353981
0.913,0.529437
0.914,-0.114424
0.915,0.330401
0.916,-0.165129
0.917,-0.290468
0.918,-0.375126
0.919,-0.00402233
0.92,-0.158053
0.921,0.200555
0.922,-0.445004
0.923,-0.285421
0.924,-0.376963
0.925,-0.330924
0.926,0.258637
0.927,-0.125625
0.928,-0.167734
0.929,0.070864
0.93,0.375183
0.931,0.690001
0.932,0.553891
0.933,0.478534
0.934,-0.653851
0.935,-0.605695
0.936,-0.0293632
0.937,-0.256985
0.938,0.375591
0.939,-0.0290421
0.94,0.0272231
0.941,0.292632
0.942,-0.0428597
0.943,0.191811
0.944,-0.208567
0.945,-0.229432
0.946,-0.254602
0.947,0.0278539
0.948,-0.31195
0.949,0.26678
0.95,-0.874386
0.951,-0.177933
0.952,0.185179
0.953,-0.205597
0.954,-0.115638
0.955,0.0308839
0.956,0.0248048
0.957,-0.405896
0.958,0.150957
0.959,0.607317
0.96,0.264183
0.961,-0.246713
0.962,0.0208117
0.963,-0.198459
0.964,0.0241551
0.965,0.657725
0.966,-0.204732
0.967,0.304494
0.968,-0.381241
0.969,0.0796373
0.97,-0.20106
0.971,0.173636
0.972,0.229862
0.973,0.147656
0.974,-0.0504754
0.975,-0.388272
0.976,-0.919514
0.977,-0.169455
0.978,-0.515381
0.979,0.316862
0.98,0.122062
0.981,-0.0970216
0.982,0.164802
0.983,0.0226678
0.984,-0.698783
0.985,-0.154191
0.986,-0.400447
0.987,-0.260204
0.988,-0.719168
0.989,0.0692068
0.99,-0.0325025
0.991,0.0139829
0.992,-0.15935
0.993,0.49002
0.994,-0.189869
0.995,-0.612195
0.996,0.145129
0.997,0.0747762
0.998,0.0473246
0.999,-0.00140674
1,-0.704786
1.001,-0.565776
1.002,-0.496906
1.003,-0.401025
1.004,-0.0409037
1.005,-0.812858
1.006,-0.396746
1.007,-1.14999
1.008,-0.0842524
1.009,-0.162091
1.01,-0.802268
1.011,-0.38785
1.012,-0.610936
1.013,0.575022
1.014,0.662132
1.015,-0.0642107
1.016,0.392222
1.017,-0.256113
1.018,0.230982
1.019,-0.221078
1.02,-0.451058
1.021,0.592698
1.022,0.24198
1.023,-0.300646
1.024,0.731801
1.025,0.569174
1.026,0.513904
1.027,0.537842
1.028,0.292704
1.029,0.697384
1.03,1.09875
1.031,0.231231
1.032,0.22977
1.033,1.21521
1.034,0.996458
1.035,0.898692
1.036,0.567956
1.037,0.430096
1.038,1.12791
1.039,0.662651
1.04,0.250019
1.041,0.869136
1.042,0.366525
1.043,0.9502
1.044,0.962177
1.045,0.403197
1.046,0.434034
1.047,0.284989
1.048,0.345732
1.049,0.392323
1.05,-0.2094
1.051,0.425903
1.052,0.0688306
1.053,-0.507216
1.054,-0.396242
1.055,0.0622126
1.056,-0.540007
1.057,-0.439104
1.058,-0.452106
1.059,0.454003
1.06,0.0712812
1.061,0.243613
1.062,-0.27514
1.063,0.019063
1.064,0.0559843
1.065,0.0826786
1.066,-0.402132
1.067,0.355627
1.068,0.485009
1.069,0.0371614
1.07,-0.36418
1.071,0.364507
1.072,-0.43978
1.073,-0.106498
1.074,0.35511
1.075,0.198261
1.076,0.73273
1.077,0.144229
1.078,0.55376
1.079,0.436421
1.08,-0.21099
1.081,-0.0800561
1.082,0.202295
1.083,0.0382085
1.084,-0.61286
1.085,0.287801
1.086,-0.25289
1.087,-0.396161
1.088,0.453518
1.089,-0.537876
1.09,-0.245756
1.091,-0.829099
1.092,0.563136
1.093,0.0925694
1.094,-0.182552
1.095,0.348005
1.096,0.0527147
1.097,-0.0266215
1.098,0.195196
1.099,-0.232162
1.1,-0.345641
1.101,-0.210915
1.102,-0.122786
1.103,0.181145
1.104,0.120298
1.105,-0.421633
1.106,0.772626
1.107,0.260448
1.108,0.180735
1.109,0.215819
1.11,-0.43413
1.111,-0.0200701
1.112,-0.0627187
1.113,0.149402
1.114,-0.0382096
1.115,0.129603
1.116,0.208548
1.117,0.249804
1.118,0.0956119
1.119,-0.880358
1.12,0.172488
1.121,0.399722
1.122,0.525269
1.123,-0.387229
1.124,-0.380451
1.125,-0.135253
1.126,-0.186378
1.127,0.414
1.128,0.112598
1.129,0.286339
1.13,-0.00974753
1.131,-0.38165
1.132,-0.767518
1.133,-0.190796
1.134,-0.563428
1.135,0.282415
1.136,0.140536
1.137,0.238861
1.138,0.00367738
1.139,-0.257205
1.14,-0.210006
1.141,-0.0317856
1.142,-0.255127
1.143,-0.488164
1.144,0.395936
1.145,0.355488
1.146,-0.17705
1.147,0.246871
1.148,-0.0801818
1.149,0.555865
1.15,0.174222
1.151,0.143458
1.152,-0.266919
1.153,0.0718429
1.154,0.183008
1.155,-0.190523
1.156,0.63951
1.157,0.682723
1.158,-0.237502
1.159,0.216849
1.16,0.640105
1.161,-0.430788
1.162,0.632098
1.163,-0.420212
1.164,0.36706
1.165,0.118924
1.166,-0.14104
1.167,-0.148613
1.168,0.255922
1.169,0.169722
1.17,0.535751
1.171,0.141654
1.172,0.86582
1.173,0.16302
1.174,-0.487573
1.175,-0.0179201
1.176,-0.240477
1.177,0.769608
1.178,-0.118035
1.179,0.820782
1.18,0.0576903
1.181,-0.152564
1.182,-0.383268
1.183,-0.191229
1.184,-0.722095
1.185,0.172346
1.186,-0.0361469
1.187,0.813464
1.188,0.873266
1.189,-0.208352
1.19,-0.0219639
1.191,0.0156548
1.192,0.0978819
1.193,0.194023
1.194,0.024918
1.195,-0.0278279
1.196,-0.0851924
1.197,0.558257
1.198,-0.578273
1.199,0.431636
1.2,-0.249098
1.201,0.43948
1.202,-0.0480994
1.203,0.569003
1.204,-0.247024
1.205,-0.434547
1.206,0.35465
1.207,0.0928933
1.208,-0.0569588
1.209,-0.287198
1.21,-0.338654
1.211,0.296995
1.212,0.613344
1.213,0.222183
1.214,0.0499167
1.215,0.789477
1.216,0.0659374
1.217,-0.0280845
1.218,-0.108219
1.219,1.03499
1.22,-0.0889375
1.221,0.07885
1.222,0.0245407
1.223,0.505261
1.224,-0.0251276
1.225,-0.0542201
1.226,0.311324
1.227,-0.082377
1.228,-0.16145
1.229,0.532633
1.23,0.420953
1.231,0.168131
1.232,-0.126727
1.233,0.292136
1.234,0.316381
1.235,-0.0892226
1.236,-0.24604
1.237,0.971275
1.238,0.0752038
1.239,0.471562
1.24,-0.290858
1.241,0.315245
1.242,0.0737043
1.243,0.0602801
1.244,-0.268208
1.245,-0.16513
1.246,0.275633
1.247,0.227317
1.248,0.52322
1.249,-0.710914
1.25,0.481369
1.251,0.139198
1.252,-0.184478
1.253,-0.0134007
1.254,-0.142539
1.255,0.615259
1.256,0.375808
1.257,0.55622
1.258,0.00326857
1.259,0.420509
1.26,0.205194
1.261,0.547872
1.262,0.135626
1.263,0.306372
1.264,0.378908
1.265,-0.0274255
1.266,0.177076
1.267,0.0476464
1.268,0.277723
1.269,0.508655
1.27,0.0843185
1.271,-0.0515906
1.272,0.732055
1.273,0.23738
1.274,0.0259843
1.275,0.30774
1.276,0.111528
1.277,-0.152789
1.278,0.0938725
1.279,0.0724891
1.28,-0.171811
1.281,0.620646
1.282,0.308019
1.283,0.249357
1.284,0.417123
1.285,0.197004
1.286,0.338124
1.287,0.7286
1.288,0.750767
1.289,-0.298884
1.29,-0.315349
1.291,-0.202582
1.292,0.296829
1.293,-0.465708
1.294,-0.496975
1.295,0.127212
1.296,-0.582793
1.297,-0.0122908
1.298,0.157512
1.299,0.0652357
1.3,0.160898
1.301,0.155135
1.302,-0.0361195
1.303,0.346627
1.304,0.284847
1.305,0.216777
1.306,0.11937
1.307,-0.0623677
1.308,0.232918
1.309,0.677152
1.31,0.208818
1.311,0.636375
1.312,0.000582855
1.313,0.240887
1.314,-0.227904
1.315,0.153803
1.316,0.0725439
1.317,-1.01019
1.318,0.0741787
1.319,0.417101
1.32,-0.451913
1.321,0.120081
1.322,0.340534
1.323,0.261431
1.324,0.274401
1.325,-0.571959
1.326,-0.204209
1.327,0.39361
1.328,0.511116
1.329,0.131322
1.33,0.512593
1.331,0.520568
1.332,0.692999
1.333,0.803347
1.334,-0.90087
1.335,-0.399555
1.336,-0.249667
1.337,0.366481
1.338,-0.272893
1.339,0.340129
1.34,0.365545
1.341,0.00660879
1.342,-0.109771
1.343,-0.142058
1.344,-0.100401
1.345,0.504404
1.346,0.350286
1.347,-0.276999
1.348,-0.620538
1.349,0.6383
1.35,0.273648
1.351,-0.106665
1.352,0.477807
1.353,-0.0545487
1.354,-0.0978156
1.355,0.700197
1.356,0.643739
1.357,0.027121
1.358,0.430127
1.359,0.669215
1.36,0.0193307
1.361,-0.110611
1.362,0.247523
1.363,-0.0318652
1.364,0.149348
1.365,0.557164
1.366,0.383573
1.367,-0.197581
1.368,-1.04862
1.369,-0.227204
1.37,0.0421769
1.371,-0.142988
1.372,0.220427
1.373,0.520874
1.374,-0.291119
1.375,0.654539
1.376,0.702447
1.377,0.871737
1.378,-0.497563
1.379,-0.365132
1.38,-0.874004
1.381,-0.170993
1.382,-0.428186
1.383,-0.124654
1.384,-0.24485
1.385,0.587542
1.386,-0.0145
1.387,-0.261142
1.388,0.00372126
1.389,0.271747
1.39,-0.381072
1.391,0.259338
1.392,0.533993
1.393,0.0986117
1.394,0.601646
1.395,-0.230641
1.396,-0.0536028
1.397,-0.710766
1.398,-0.143578
1.399,0.533895
1.4,-0.219108
1.401,0.494056
1.402,0.440533
1.403,0.562953
1.404,-0.498906
1.405,0.351213
1.406,0.119703
1.407,-0.333161
1.408,-0.341114
1.409,-0.35408
1.41,-0.0331022
1.411,-0.867666
1.412,-0.229129
1.413,-0.360728
1.414,0.278758
1.415,0.0725494
1.416,0.614795
1.417,-0.273078
1.418,0.137003
1.419,-0.3268
1.42,0.0205603
1.421,0.21235
1.422,0.71646
1.423,-0.422529
1.424,-0.195854
1.425,-0.179181
1.426,-0.784106
1.427,-1.02115
1.428,-0.00474911
1.429,-0.353315
1.43,-0.201635
1.431,0.176439
1.432,-0.165792
1.433,-0.201843
1.434,0.0970211
1.435,-0.0952126
1.436,0.214916
1.437,-0.00425718
1.438,0.0268151
1.439,-0.12983
1.44,-0.175176
1.441,-0.235806
1.442,0.307077
1.443,0.394044
1.444,0.721281
1.445,-0.497529
1.446,0.392345
1.447,0.472581
1.448,-0.208124
1.449,-0.36656
